Exp,Site,Hole,Core,CoreType,Section,TopOffset,BottomOffset,Depth,Data
1,1,D,3,Z,1,0.0,0.0,2.0,95.653
1,1,D,3,Z,1,1.0,1.0,2.01,22.319
1,1,D,3,Z,1,2.0,2.0,2.02,43.046
1,1,D,3,Z,1,3.0,3.0,2.03,94.438
1,1,D,3,Z,1,4.0,4.0,2.04,55.96
1,1,D,3,Z,1,5.0,5.0,2.05,25.185
1,1,D,3,Z,1,6.0,6.0,2.06,30.139
1,1,D,3,Z,1,7.0,7.0,2.07,65.474
1,1,D,3,Z,1,8.0,8.0,2.08,67.694
1,1,D,3,Z,1,9.0,9.0,2.09,18.559
1,1,D,3,Z,1,10.0,10.0,2.1,76.257
1,1,D,3,Z,1,11.0,11.0,2.11,49.345
1,1,D,3,Z,1,12.0,12.0,2.12,80.662
1,1,D,3,Z,1,13.0,13.0,2.13,22.796
1,1,D,3,Z,1,14.0,14.0,2.14,12.294
1,1,D,3,Z,1,15.0,15.0,2.15,53.251
1,1,D,3,Z,1,16.0,16.0,2.16,42.491
1,1,D,3,Z,1,17.0,17.0,2.17,76.583
1,1,D,3,Z,1,18.0,18.0,2.18,65.254
1,1,D,3,Z,1,19.0,19.0,2.19,18.551
1,1,D,3,Z,1,20.0,20.0,2.2,40.082
1,1,D,3,Z,1,21.0,21.0,2.21,17.431
1,1,D,3,Z,1,22.0,22.0,2.22,29.935
1,1,D,3,Z,1,23.0,23.0,2.23,27.364
1,1,D,3,Z,1,24.0,24.0,2.24,67.972
1,1,D,3,Z,1,25.0,25.0,2.25,86.267
1,1,D,3,Z,1,26.0,26.0,2.26,18.213
1,1,D,3,Z,1,27.0,27.0,2.27,51.951
1,1,D,3,Z,1,28.0,28.0,2.28,71.099
1,1,D,3,Z,1,29.0,29.0,2.29,83.923
1,1,D,3,Z,1,30.0,30.0,2.3,20.082
1,1,D,3,Z,1,31.0,31.0,2.31,5.841
1,1,D,3,Z,1,32.0,32.0,2.32,10.693
1,1,D,3,Z,1,33.0,33.0,2.33,7.033
1,1,D,3,Z,1,34.0,34.0,2.34,18.939
1,1,D,3,Z,1,35.0,35.0,2.35,70.186
1,1,D,3,Z,1,36.0,36.0,2.36,21.789
1,1,D,3,Z,1,37.0,37.0,2.37,20.823
1,1,D,3,Z,1,38.0,38.0,2.38,53.185
1,1,D,3,Z,1,39.0,39.0,2.39,79.106
1,1,D,3,Z,1,40.0,40.0,2.4,81.317
1,1,D,3,Z,1,41.0,41.0,2.41,23.104
1,1,D,3,Z,1,42.0,42.0,2.42,46.289
1,1,D,3,Z,1,43.0,43.0,2.43,98.794
1,1,D,3,Z,1,44.0,44.0,2.44,72.02
1,1,D,3,Z,1,45.0,45.0,2.45,84.534
1,1,D,3,Z,1,46.0,46.0,2.46,91.54
1,1,D,3,Z,1,47.0,47.0,2.47,86.129
1,1,D,3,Z,1,48.0,48.0,2.48,69.61
1,1,D,3,Z,1,49.0,49.0,2.49,46.363
1,1,D,3,Z,1,50.0,50.0,2.5,92.632
1,1,D,3,Z,1,51.0,51.0,2.51,11.347
1,1,D,3,Z,1,52.0,52.0,2.52,20.414
1,1,D,3,Z,1,53.0,53.0,2.53,38.973
1,1,D,3,Z,1,54.0,54.0,2.54,32.59
1,1,D,3,Z,1,55.0,55.0,2.55,32.966
1,1,D,3,Z,1,56.0,56.0,2.56,25.708
1,1,D,3,Z,1,57.0,57.0,2.57,18.4
1,1,D,3,Z,1,58.0,58.0,2.58,49.278
1,1,D,3,Z,1,59.0,59.0,2.59,92.976
1,1,D,3,Z,1,60.0,60.0,2.6,89.643
1,1,D,3,Z,1,61.0,61.0,2.61,27.404
1,1,D,3,Z,1,62.0,62.0,2.62,37.401
1,1,D,3,Z,1,63.0,63.0,2.63,41.183
1,1,D,3,Z,1,64.0,64.0,2.64,32.723
1,1,D,3,Z,1,65.0,65.0,2.65,88.055
1,1,D,3,Z,1,66.0,66.0,2.66,69.414
1,1,D,3,Z,1,67.0,67.0,2.67,68.769
1,1,D,3,Z,1,68.0,68.0,2.68,52.082
1,1,D,3,Z,1,69.0,69.0,2.69,99.337
1,1,D,3,Z,1,70.0,70.0,2.7,66.333
1,1,D,3,Z,1,71.0,71.0,2.71,68.9
1,1,D,3,Z,1,72.0,72.0,2.72,49.2
1,1,D,3,Z,1,73.0,73.0,2.73,13.985
1,1,D,3,Z,1,74.0,74.0,2.74,54.195
1,1,D,3,Z,1,75.0,75.0,2.75,49.561
1,1,D,3,Z,1,76.0,76.0,2.76,25.255
1,1,D,3,Z,1,77.0,77.0,2.77,91.212
1,1,D,3,Z,1,78.0,78.0,2.78,90.888
1,1,D,3,Z,1,79.0,79.0,2.79,80.593
1,1,D,3,Z,1,80.0,80.0,2.8,49.042
1,1,D,3,Z,1,81.0,81.0,2.81,44.144
1,1,D,3,Z,1,82.0,82.0,2.82,7.918
1,1,D,3,Z,1,83.0,83.0,2.83,35.706
1,1,D,3,Z,1,84.0,84.0,2.84,15.491
1,1,D,3,Z,1,85.0,85.0,2.85,9.254
1,1,D,3,Z,1,86.0,86.0,2.86,39.146
1,1,D,3,Z,1,87.0,87.0,2.87,61.692
1,1,D,3,Z,1,88.0,88.0,2.88,60.05
1,1,D,3,Z,1,89.0,89.0,2.89,44.239
1,1,D,3,Z,1,90.0,90.0,2.9,49.719
1,1,D,3,Z,1,91.0,91.0,2.91,79.584
1,1,D,3,Z,1,92.0,92.0,2.92,21.897
1,1,D,3,Z,1,93.0,93.0,2.93,86.989
1,1,D,3,Z,1,94.0,94.0,2.94,3.913
1,1,D,3,Z,1,95.0,95.0,2.95,80.772
1,1,D,3,Z,1,96.0,96.0,2.96,44.647
1,1,D,3,Z,1,97.0,97.0,2.97,76.464
1,1,D,3,Z,1,98.0,98.0,2.98,65.232
1,1,D,3,Z,1,99.0,99.0,2.99,63.312
1,1,D,2,Z,1,0.0,0.0,1.0,81.764
1,1,D,2,Z,1,1.0,1.0,1.01,22.267
1,1,D,2,Z,1,2.0,2.0,1.02,7.455
1,1,D,2,Z,1,3.0,3.0,1.03,21.931
1,1,D,2,Z,1,4.0,4.0,1.04,4.97
1,1,D,2,Z,1,5.0,5.0,1.05,16.704
1,1,D,2,Z,1,6.0,6.0,1.06,22.037
1,1,D,2,Z,1,7.0,7.0,1.07,1.393
1,1,D,2,Z,1,8.0,8.0,1.08,63.299
1,1,D,2,Z,1,9.0,9.0,1.09,45.372
1,1,D,2,Z,1,10.0,10.0,1.1,53.338
1,1,D,2,Z,1,11.0,11.0,1.11,40.852
1,1,D,2,Z,1,12.0,12.0,1.12,35.023
1,1,D,2,Z,1,13.0,13.0,1.13,18.428
1,1,D,2,Z,1,14.0,14.0,1.14,98.822
1,1,D,2,Z,1,15.0,15.0,1.15,88.613
1,1,D,2,Z,1,16.0,16.0,1.16,55.917
1,1,D,2,Z,1,17.0,17.0,1.17,1.912
1,1,D,2,Z,1,18.0,18.0,1.18,99.282
1,1,D,2,Z,1,19.0,19.0,1.19,9.229
1,1,D,2,Z,1,20.0,20.0,1.2,48.492
1,1,D,2,Z,1,21.0,21.0,1.21,46.417
1,1,D,2,Z,1,22.0,22.0,1.22,89.68
1,1,D,2,Z,1,23.0,23.0,1.23,48.503
1,1,D,2,Z,1,24.0,24.0,1.24,10.536
1,1,D,2,Z,1,25.0,25.0,1.25,57.171
1,1,D,2,Z,1,26.0,26.0,1.26,6.561
1,1,D,2,Z,1,27.0,27.0,1.27,8.865
1,1,D,2,Z,1,28.0,28.0,1.28,87.332
1,1,D,2,Z,1,29.0,29.0,1.29,69.059
1,1,D,2,Z,1,30.0,30.0,1.3,24.467
1,1,D,2,Z,1,31.0,31.0,1.31,27.55
1,1,D,2,Z,1,32.0,32.0,1.32,42.496
1,1,D,2,Z,1,33.0,33.0,1.33,84.974
1,1,D,2,Z,1,34.0,34.0,1.34,3.107
1,1,D,2,Z,1,35.0,35.0,1.35,10.936
1,1,D,2,Z,1,36.0,36.0,1.36,59.535
1,1,D,2,Z,1,37.0,37.0,1.37,69.401
1,1,D,2,Z,1,38.0,38.0,1.38,40.225
1,1,D,2,Z,1,39.0,39.0,1.39,85.617
1,1,D,2,Z,1,40.0,40.0,1.4,63.568
1,1,D,2,Z,1,41.0,41.0,1.41,94.66
1,1,D,2,Z,1,42.0,42.0,1.42,34.866
1,1,D,2,Z,1,43.0,43.0,1.43,55.579
1,1,D,2,Z,1,44.0,44.0,1.44,50.125
1,1,D,2,Z,1,45.0,45.0,1.45,56.509
1,1,D,2,Z,1,46.0,46.0,1.46,10.685
1,1,D,2,Z,1,47.0,47.0,1.47,85.8
1,1,D,2,Z,1,48.0,48.0,1.48,67.669
1,1,D,2,Z,1,49.0,49.0,1.49,0.089
1,1,D,2,Z,1,50.0,50.0,1.5,77.352
1,1,D,2,Z,1,51.0,51.0,1.51,79.386
1,1,D,2,Z,1,52.0,52.0,1.52,62.939
1,1,D,2,Z,1,53.0,53.0,1.53,81.102
1,1,D,2,Z,1,54.0,54.0,1.54,51.921
1,1,D,2,Z,1,55.0,55.0,1.55,59.452
1,1,D,2,Z,1,56.0,56.0,1.56,76.006
1,1,D,2,Z,1,57.0,57.0,1.57,39.165
1,1,D,2,Z,1,58.0,58.0,1.58,28.959
1,1,D,2,Z,1,59.0,59.0,1.59,56.944
1,1,D,2,Z,1,60.0,60.0,1.6,91.529
1,1,D,2,Z,1,61.0,61.0,1.61,78.166
1,1,D,2,Z,1,62.0,62.0,1.62,2.893
1,1,D,2,Z,1,63.0,63.0,1.63,69.599
1,1,D,2,Z,1,64.0,64.0,1.64,52.281
1,1,D,2,Z,1,65.0,65.0,1.65,61.888
1,1,D,2,Z,1,66.0,66.0,1.66,12.658
1,1,D,2,Z,1,67.0,67.0,1.67,3.362
1,1,D,2,Z,1,68.0,68.0,1.68,3.057
1,1,D,2,Z,1,69.0,69.0,1.69,51.201
1,1,D,2,Z,1,70.0,70.0,1.7,19.985
1,1,D,2,Z,1,71.0,71.0,1.71,12.458
1,1,D,2,Z,1,72.0,72.0,1.72,7.3
1,1,D,2,Z,1,73.0,73.0,1.73,85.43
1,1,D,2,Z,1,74.0,74.0,1.74,77.096
1,1,D,2,Z,1,75.0,75.0,1.75,44.824
1,1,D,2,Z,1,76.0,76.0,1.76,52.201
1,1,D,2,Z,1,77.0,77.0,1.77,34.602
1,1,D,2,Z,1,78.0,78.0,1.78,17.883
1,1,D,2,Z,1,79.0,79.0,1.79,31.227
1,1,D,2,Z,1,80.0,80.0,1.8,31.944
1,1,D,2,Z,1,81.0,81.0,1.81,42.556
1,1,D,2,Z,1,82.0,82.0,1.82,33.169
1,1,D,2,Z,1,83.0,83.0,1.83,45.743
1,1,D,2,Z,1,84.0,84.0,1.84,45.551
1,1,D,2,Z,1,85.0,85.0,1.85,52.202
1,1,D,2,Z,1,86.0,86.0,1.86,31.086
1,1,D,2,Z,1,87.0,87.0,1.87,33.587
1,1,D,2,Z,1,88.0,88.0,1.88,79.164
1,1,D,2,Z,1,89.0,89.0,1.89,60.993
1,1,D,2,Z,1,90.0,90.0,1.9,73.975
1,1,D,2,Z,1,91.0,91.0,1.91,16.138
1,1,D,2,Z,1,92.0,92.0,1.92,53.344
1,1,D,2,Z,1,93.0,93.0,1.93,24.056
1,1,D,2,Z,1,94.0,94.0,1.94,3.663
1,1,D,2,Z,1,95.0,95.0,1.95,43.483
1,1,D,2,Z,1,96.0,96.0,1.96,33.149
1,1,D,2,Z,1,97.0,97.0,1.97,22.377
1,1,D,2,Z,1,98.0,98.0,1.98,58.156
1,1,D,2,Z,1,99.0,99.0,1.99,58.535
1,1,D,5,Z,1,0.0,0.0,4.0,48.234
1,1,D,5,Z,1,1.0,1.0,4.01,80.076
1,1,D,5,Z,1,2.0,2.0,4.02,74.361
1,1,D,5,Z,1,3.0,3.0,4.03,36.753
1,1,D,5,Z,1,4.0,4.0,4.04,4.191
1,1,D,5,Z,1,5.0,5.0,4.05,99.467
1,1,D,5,Z,1,6.0,6.0,4.06,37.704
1,1,D,5,Z,1,7.0,7.0,4.07,3.485
1,1,D,5,Z,1,8.0,8.0,4.08,44.608
1,1,D,5,Z,1,9.0,9.0,4.09,67.18
1,1,D,5,Z,1,10.0,10.0,4.1,71.431
1,1,D,5,Z,1,11.0,11.0,4.11,96.676
1,1,D,5,Z,1,12.0,12.0,4.12,53.379
1,1,D,5,Z,1,13.0,13.0,4.13,96.705
1,1,D,5,Z,1,14.0,14.0,4.14,86.359
1,1,D,5,Z,1,15.0,15.0,4.15,74.563
1,1,D,5,Z,1,16.0,16.0,4.16,45.556
1,1,D,5,Z,1,17.0,17.0,4.17,70.909
1,1,D,5,Z,1,18.0,18.0,4.18,75.834
1,1,D,5,Z,1,19.0,19.0,4.19,41.973
1,1,D,5,Z,1,20.0,20.0,4.2,32.354
1,1,D,5,Z,1,21.0,21.0,4.21,40.87
1,1,D,5,Z,1,22.0,22.0,4.22,67.651
1,1,D,5,Z,1,23.0,23.0,4.23,98.523
1,1,D,5,Z,1,24.0,24.0,4.24,62.606
1,1,D,5,Z,1,25.0,25.0,4.25,17.181
1,1,D,5,Z,1,26.0,26.0,4.26,92.104
1,1,D,5,Z,1,27.0,27.0,4.27,19.904
1,1,D,5,Z,1,28.0,28.0,4.28,80.695
1,1,D,5,Z,1,29.0,29.0,4.29,58.815
1,1,D,5,Z,1,30.0,30.0,4.3,73.756
1,1,D,5,Z,1,31.0,31.0,4.31,61.299
1,1,D,5,Z,1,32.0,32.0,4.32,81.19
1,1,D,5,Z,1,33.0,33.0,4.33,29.303
1,1,D,5,Z,1,34.0,34.0,4.34,46.669
1,1,D,5,Z,1,35.0,35.0,4.35,36.139
1,1,D,5,Z,1,36.0,36.0,4.36,1.297
1,1,D,5,Z,1,37.0,37.0,4.37,83.286
1,1,D,5,Z,1,38.0,38.0,4.38,87.112
1,1,D,5,Z,1,39.0,39.0,4.39,58.083
1,1,D,5,Z,1,40.0,40.0,4.4,46.918
1,1,D,5,Z,1,41.0,41.0,4.41,51.781
1,1,D,5,Z,1,42.0,42.0,4.42,60.347
1,1,D,5,Z,1,43.0,43.0,4.43,31.493
1,1,D,5,Z,1,44.0,44.0,4.44,95.605
1,1,D,5,Z,1,45.0,45.0,4.45,47.328
1,1,D,5,Z,1,46.0,46.0,4.46,56.169
1,1,D,5,Z,1,47.0,47.0,4.47,37.638
1,1,D,5,Z,1,48.0,48.0,4.48,76.053
1,1,D,5,Z,1,49.0,49.0,4.49,16.189
1,1,D,5,Z,1,50.0,50.0,4.5,96.268
1,1,D,5,Z,1,51.0,51.0,4.51,85.614
1,1,D,5,Z,1,52.0,52.0,4.52,72.952
1,1,D,5,Z,1,53.0,53.0,4.53,8.262
1,1,D,5,Z,1,54.0,54.0,4.54,71.733
1,1,D,5,Z,1,55.0,55.0,4.55,7.96
1,1,D,5,Z,1,56.0,56.0,4.56,12.967
1,1,D,5,Z,1,57.0,57.0,4.57,96.628
1,1,D,5,Z,1,58.0,58.0,4.58,26.934
1,1,D,5,Z,1,59.0,59.0,4.59,84.489
1,1,D,5,Z,1,60.0,60.0,4.6,16.133
1,1,D,5,Z,1,61.0,61.0,4.61,73.15
1,1,D,5,Z,1,62.0,62.0,4.62,45.719
1,1,D,5,Z,1,63.0,63.0,4.63,40.814
1,1,D,5,Z,1,64.0,64.0,4.64,1.848
1,1,D,5,Z,1,65.0,65.0,4.65,76.037
1,1,D,5,Z,1,66.0,66.0,4.66,8.659
1,1,D,5,Z,1,67.0,67.0,4.67,26.438
1,1,D,5,Z,1,68.0,68.0,4.68,43.163
1,1,D,5,Z,1,69.0,69.0,4.69,56.014
1,1,D,5,Z,1,70.0,70.0,4.7,3.649
1,1,D,5,Z,1,71.0,71.0,4.71,59.272
1,1,D,5,Z,1,72.0,72.0,4.72,48.884
1,1,D,5,Z,1,73.0,73.0,4.73,78.119
1,1,D,5,Z,1,74.0,74.0,4.74,68.734
1,1,D,5,Z,1,75.0,75.0,4.75,20.488
1,1,D,5,Z,1,76.0,76.0,4.76,66.273
1,1,D,5,Z,1,77.0,77.0,4.77,97.706
1,1,D,5,Z,1,78.0,78.0,4.78,65.662
1,1,D,5,Z,1,79.0,79.0,4.79,15.316
1,1,D,5,Z,1,80.0,80.0,4.8,35.089
1,1,D,5,Z,1,81.0,81.0,4.81,9.769
1,1,D,5,Z,1,82.0,82.0,4.82,87.416
1,1,D,5,Z,1,83.0,83.0,4.83,77.513
1,1,D,5,Z,1,84.0,84.0,4.84,41.176
1,1,D,5,Z,1,85.0,85.0,4.85,54.098
1,1,D,5,Z,1,86.0,86.0,4.86,12.603
1,1,D,5,Z,1,87.0,87.0,4.87,16.037
1,1,D,5,Z,1,88.0,88.0,4.88,40.53
1,1,D,5,Z,1,89.0,89.0,4.89,85.465
1,1,D,5,Z,1,90.0,90.0,4.9,17.138
1,1,D,5,Z,1,91.0,91.0,4.91,76.854
1,1,D,5,Z,1,92.0,92.0,4.92,32.23
1,1,D,5,Z,1,93.0,93.0,4.93,33.756
1,1,D,5,Z,1,94.0,94.0,4.94,93.344
1,1,D,5,Z,1,95.0,95.0,4.95,78.718
1,1,D,5,Z,1,96.0,96.0,4.96,58.875
1,1,D,5,Z,1,97.0,97.0,4.97,77.049
1,1,D,5,Z,1,98.0,98.0,4.98,89.684
1,1,D,5,Z,1,99.0,99.0,4.99,57.314
1,1,D,4,Z,1,0.0,0.0,3.0,52.305
1,1,D,4,Z,1,1.0,1.0,3.01,51.051
1,1,D,4,Z,1,2.0,2.0,3.02,79.384
1,1,D,4,Z,1,3.0,3.0,3.03,4.62
1,1,D,4,Z,1,4.0,4.0,3.04,47.692
1,1,D,4,Z,1,5.0,5.0,3.05,47.195
1,1,D,4,Z,1,6.0,6.0,3.06,21.518
1,1,D,4,Z,1,7.0,7.0,3.07,30.021
1,1,D,4,Z,1,8.0,8.0,3.08,11.886
1,1,D,4,Z,1,9.0,9.0,3.09,19.431
1,1,D,4,Z,1,10.0,10.0,3.1,59.656
1,1,D,4,Z,1,11.0,11.0,3.11,92.905
1,1,D,4,Z,1,12.0,12.0,3.12,37.071
1,1,D,4,Z,1,13.0,13.0,3.13,98.074
1,1,D,4,Z,1,14.0,14.0,3.14,94.338
1,1,D,4,Z,1,15.0,15.0,3.15,16.492
1,1,D,4,Z,1,16.0,16.0,3.16,22.25
1,1,D,4,Z,1,17.0,17.0,3.17,72.942
1,1,D,4,Z,1,18.0,18.0,3.18,9.088
1,1,D,4,Z,1,19.0,19.0,3.19,73.606
1,1,D,4,Z,1,20.0,20.0,3.2,84.487
1,1,D,4,Z,1,21.0,21.0,3.21,11.747
1,1,D,4,Z,1,22.0,22.0,3.22,17.22
1,1,D,4,Z,1,23.0,23.0,3.23,79.463
1,1,D,4,Z,1,24.0,24.0,3.24,52.653
1,1,D,4,Z,1,25.0,25.0,3.25,40.419
1,1,D,4,Z,1,26.0,26.0,3.26,85.464
1,1,D,4,Z,1,27.0,27.0,3.27,88.749
1,1,D,4,Z,1,28.0,28.0,3.28,21.535
1,1,D,4,Z,1,29.0,29.0,3.29,57.575
1,1,D,4,Z,1,30.0,30.0,3.3,4.926
1,1,D,4,Z,1,31.0,31.0,3.31,1.3
1,1,D,4,Z,1,32.0,32.0,3.32,99.95
1,1,D,4,Z,1,33.0,33.0,3.33,26.524
1,1,D,4,Z,1,34.0,34.0,3.34,20.08
1,1,D,4,Z,1,35.0,35.0,3.35,48.715
1,1,D,4,Z,1,36.0,36.0,3.36,99.501
1,1,D,4,Z,1,37.0,37.0,3.37,52.796
1,1,D,4,Z,1,38.0,38.0,3.38,60.866
1,1,D,4,Z,1,39.0,39.0,3.39,70.738
1,1,D,4,Z,1,40.0,40.0,3.4,99.966
1,1,D,4,Z,1,41.0,41.0,3.41,69.907
1,1,D,4,Z,1,42.0,42.0,3.42,80.089
1,1,D,4,Z,1,43.0,43.0,3.43,18.29
1,1,D,4,Z,1,44.0,44.0,3.44,45.925
1,1,D,4,Z,1,45.0,45.0,3.45,34.422
1,1,D,4,Z,1,46.0,46.0,3.46,12.186
1,1,D,4,Z,1,47.0,47.0,3.47,88.603
1,1,D,4,Z,1,48.0,48.0,3.48,28.041
1,1,D,4,Z,1,49.0,49.0,3.49,31.91
1,1,D,4,Z,1,50.0,50.0,3.5,17.69
1,1,D,4,Z,1,51.0,51.0,3.51,25.016
1,1,D,4,Z,1,52.0,52.0,3.52,54.869
1,1,D,4,Z,1,53.0,53.0,3.53,34.28
1,1,D,4,Z,1,54.0,54.0,3.54,68.554
1,1,D,4,Z,1,55.0,55.0,3.55,60.499
1,1,D,4,Z,1,56.0,56.0,3.56,42.485
1,1,D,4,Z,1,57.0,57.0,3.57,61.59
1,1,D,4,Z,1,58.0,58.0,3.58,34.462
1,1,D,4,Z,1,59.0,59.0,3.59,15.833
1,1,D,4,Z,1,60.0,60.0,3.6,21.666
1,1,D,4,Z,1,61.0,61.0,3.61,75.163
1,1,D,4,Z,1,62.0,62.0,3.62,52.009
1,1,D,4,Z,1,63.0,63.0,3.63,92.126
1,1,D,4,Z,1,64.0,64.0,3.64,97.061
1,1,D,4,Z,1,65.0,65.0,3.65,51.572
1,1,D,4,Z,1,66.0,66.0,3.66,75.466
1,1,D,4,Z,1,67.0,67.0,3.67,41.968
1,1,D,4,Z,1,68.0,68.0,3.68,72.335
1,1,D,4,Z,1,69.0,69.0,3.69,64.937
1,1,D,4,Z,1,70.0,70.0,3.7,23.662
1,1,D,4,Z,1,71.0,71.0,3.71,98.75
1,1,D,4,Z,1,72.0,72.0,3.72,40.426
1,1,D,4,Z,1,73.0,73.0,3.73,27.918
1,1,D,4,Z,1,74.0,74.0,3.74,55.564
1,1,D,4,Z,1,75.0,75.0,3.75,50.916
1,1,D,4,Z,1,76.0,76.0,3.76,41.623
1,1,D,4,Z,1,77.0,77.0,3.77,11.585
1,1,D,4,Z,1,78.0,78.0,3.78,88.168
